"CMP.Row","Country.Name","Date","CMP.Party.ID","Party.Name","Vote.Pct","Total.Per.Codes","Dimension.Emphasis","Raw.Nicheness.Score","Mean.Nicheness.Score","Standardised.Nicheness.Score"
2066,"Switzerland","18/10/2015",43110,"Green Party of Switzerland",7.057,280,15.357,2.51946496219681,6.99262743258761,-4.47316247039081
2067,"Switzerland","18/10/2015",43120,"Green Liberal Party",4.626,225,5.333,8.08703257806085,6.58618033025403,1.50085224780682
2068,"Switzerland","18/10/2015",43220,"Swiss Labour Party",0.401,353,4.25,8.81248618398041,6.6503073703402,2.16217881364021
2069,"Switzerland","18/10/2015",43320,"Social Democratic Party of Switzerland",18.841,130,3.846,11.4575707905727,5.46851100905165,5.98905978152102
2070,"Switzerland","18/10/2015",43420,"FDP.The Liberals",16.397,111,12.613,0.498450689844418,7.94881061464288,-7.45035992479846
2071,"Switzerland","18/10/2015",43520,"Christian Democratic People’s Party of Switzerland",11.716,278,17.267,4.84033965218229,6.91614000703699,-2.0758003548547
2072,"Switzerland","18/10/2015",43530,"Protestant People’s Party of Switzerland",1.895,555,12.072,0.972642542513436,6.77551827955155,-5.80287573703812
2073,"Switzerland","18/10/2015",43810,"Swiss People’s Party",29.386,1329,19.037,8.71465135705762,5.73546726922016,2.97918408783745
2074,"Switzerland","18/10/2015",43811,"Conservative Democratic Party of Switzerland",4.104,329,6.384,6.94187593221835,6.64667156792991,0.295204364288433
2075,"Switzerland","18/10/2015",43902,"Geneva Citizens' Movement",0.325,21,28.572,15.6003221884498,6.62868423708225,8.9716379513676
2117,"United Kingdom","09/04/1991",51320,"Labour Party",34.392,637,0.7,NA,NA,NA
2118,"United Kingdom","09/04/1992",51421,"Liberal Democrats",17.848,837,0,9.5074617062962,8.51811843405467,0.989343272241523
2119,"United Kingdom","09/04/1992",51620,"Conservative Party",41.926,1686,9.8,9.02438093866974,8.34690415986692,0.677476778802816
2120,"United Kingdom","09/04/1992",51621,"Ulster Unionist Party",0.81,261,3.448,3.39973009006682,8.87005201835265,-5.47032192828583
2121,"United Kingdom","09/04/1992",51902,"Scottish National Party",1.87,813,6.396,0.420379774690447,9.05676871184851,-8.63638893715806
2122,"United Kingdom","09/04/1992",51903,"Democratic Unionist Party",0.31,374,4.545,2.27006708937778,8.83186446537079,-6.56179737599301
2123,"United Kingdom","01/05/1997",51210,"We Ourselves",0.41,537,6.889,2.56591260273096,1.4782574367358,1.08765516599517
2124,"United Kingdom","01/05/1997",51320,"Labour Party",43.208,830,3.493,1.55376553954719,1.42304592074606,0.130719618801133
2125,"United Kingdom","01/05/1997",51421,"Liberal Democrats",16.758,842,4.038,0.360340979797328,1.72585290053794,-1.36551192074061
2126,"United Kingdom","01/05/1997",51620,"Conservative Party",30.687,1084,5.72,2.05504394359103,1.20669629159275,0.84834765199828
2127,"United Kingdom","01/05/1997",51621,"Ulster Unionist Party",0.83,261,3.448,0.894128938999711,1.48822355058993,-0.594094611590221
2128,"United Kingdom","01/05/1997",51902,"Scottish National Party",1.99,651,3.533,0.818540316372665,1.49732626988208,-0.678785953509412
2129,"United Kingdom","01/05/1997",51903,"Democratic Unionist Party",0.34,374,4.545,0.211510571668992,1.48759493715846,-1.27608436548947
2130,"United Kingdom","07/06/2001",51210,"We Ourselves",0.667,537,6.889,5.46590127059525,0.606747624336522,4.85915364625873
2131,"United Kingdom","07/06/2001",51320,"Labour Party",40.67,1494,1.071,0.685474336611616,0.607475776012649,0.0779985605989674
2132,"United Kingdom","07/06/2001",51421,"Liberal Democrats",18.25,1149,1.131,0.409731516183986,0.69633744815828,-0.286605931974294
2133,"United Kingdom","07/06/2001",51620,"Conservative Party",31.7,724,1.657,0.293858542793509,0.816096007520869,-0.52223746472736
2134,"United Kingdom","07/06/2001",51621,"Ulster Unionist Party",0.822,261,3.448,2.00376483389874,0.629072693527186,1.37469214037155
2135,"United Kingdom","07/06/2001",51902,"Scottish National Party",1.761,806,6.203,4.83132046681538,0.561505571151135,4.26981489566424
2136,"United Kingdom","07/06/2001",51903,"Democratic Unionist Party",0.69,374,4.545,3.10601073825503,0.62290362661042,2.48310711164461
2137,"United Kingdom","07/06/2001",51951,"United Kingdom Independence Party",0,360,9.167,7.70534631979695,0.641022745762649,7.0643235740343
2138,"United Kingdom","05/05/2005",51320,"Labour Party",35.186,1068,2.434,0.169209057824504,2.05017447357119,-1.88096541574668
2139,"United Kingdom","05/05/2005",51421,"Liberal Democrats",22.047,685,0.876,2.20283254126878,1.02050089985009,1.1823316414187
2140,"United Kingdom","05/05/2005",51620,"Conservative Party",32.359,344,3.78,1.94616469519333,0.952590969300332,0.993573725893001
2141,"United Kingdom","06/05/2010",51320,"Labour Party",28.997,1133,7.85,3.03472186987332,1.41856481687925,1.61615705299407
2142,"United Kingdom","06/05/2010",51421,"Liberal Democrats",23,815,3.19,3.55051655303728,1.38522558916035,2.16529096387693
2143,"United Kingdom","06/05/2010",51620,"Conservative Party",36.127,1112,5.85,0.0612727657364847,3.26287498856808,-3.20160222283159
2144,"United Kingdom","07/05/2015",51110,"Green Party of England and Wales",3.8,2235,0.716,4.71592360738237,1.90487378835645,2.81104981902592
2145,"United Kingdom","07/05/2015",51210,"We Ourselves",0.573,272,23.162,18.0159927298646,1.91964130855617,16.0963514213084
2146,"United Kingdom","07/05/2015",51320,"Labour Party",30.415,1009,4.46,1.14218669553007,2.4004143517869,-1.25822765625682
2147,"United Kingdom","07/05/2015",51340,"Social Democratic and Labour Party",0.325,407,7.371,2.12748880741027,2.01263181138257,0.114856996027694
2148,"United Kingdom","07/05/2015",51421,"Liberal Democrats",7.861,1917,1.146,4.45938146983128,1.80149951621357,2.65788195361772
2149,"United Kingdom","07/05/2015",51620,"Conservative Party",36.882,1588,5.479,0.364628309720359,2.99515218539938,-2.63052387567903
2150,"United Kingdom","07/05/2015",51621,"Ulster Unionist Party",0.374,417,13.908,8.69039177311018,1.98763253588971,6.70275923722047
2151,"United Kingdom","07/05/2015",51901,"The Party of Wales",0.591,776,7.99,2.75597777823041,2.00853790411214,0.747439874118263
2152,"United Kingdom","07/05/2015",51902,"Scottish National Party",4.733,892,2.69,2.68936661350346,1.97897251000321,0.710394103500247
2153,"United Kingdom","07/05/2015",51903,"Democratic Unionist Party",0.6,229,21.397,16.2451610869499,1.92603648386527,14.3191246030846
2154,"United Kingdom","07/05/2015",51951,"United Kingdom Independence Party",12.629,1348,9.347,4.69697867771665,1.61957649124394,3.07740218647271
2155,"United Kingdom","08/06/2017",51110,"Green Party of England and Wales",1.632,209,2.391,1.17539086210461,2.39039203971318,-1.21500117760857
2156,"United Kingdom","08/06/2017",51210,"We Ourselves",0.742,193,5.182,1.64753600327768,2.3757276666432,-0.728191663365516
2157,"United Kingdom","08/06/2017",51320,"Labour Party",39.988,1328,1.958,2.67714421759386,2.16002878932009,0.517115428273774
2158,"United Kingdom","08/06/2017",51421,"Liberal Democrats",7.365,1131,2.476,1.15755592426956,2.46837456928107,-1.3108186450115
2159,"United Kingdom","08/06/2017",51620,"Conservative Party",42.345,1496,4.746,2.10539111499813,2.57040314570139,-0.465012030703261
2160,"United Kingdom","08/06/2017",51901,"The Party of Wales",0.511,336,2.976,0.573872042999765,2.37961511935127,-1.8057430763515
2161,"United Kingdom","08/06/2017",51902,"Scottish National Party",3.036,787,3.049,0.513746496601494,2.42935543178993,-1.91560893518844
2162,"United Kingdom","08/06/2017",51903,"Democratic Unionist Party",0.908,433,17.783,14.3687362718542,2.25845390373844,12.1102823681158
2163,"United Kingdom","08/06/2017",51951,"United Kingdom Independence Party",1.845,1080,9.074,5.63275315714774,2.30787587135071,3.32487728579703
